,거래소코드,회계년도,종업원1인당부가가치(백만원),종업원수,종업원1인당매출액(백만원),종업원1인당정상영업이익(백만원),종업원1인당순이익(백만원),종업원1인당인건비(백만원),노동장비율,기계장비율,자본집약도,종업원1인당부가가치증가율,종업원수증가율,종업원1인당매출액증가율,종업원1인당인건비증가율,사내유보율,사내유보대자기자본비율,평균배당률,자기자본배당률,배당성향,1주당순자산(원)
2877,140410,2017,-216.36,53.0,105.39,-61.45,-280.79,35.14,16.21,12.48,1305.94,0.0,120.83,-78.82,-55.99,0.0,-9.67,0.0,0.0,0.0,6177.42
2878,140410,2018,-296.19,53.0,360.14,-102.59,-315.55,57.6,0.0,0.0,0.0,0.0,0.0,241.71,63.9,0.0,-36.96,0.0,0.0,0.0,6710.9
2879,140410,2019,-319.96,65.0,291.25,-85.82,-345.72,45.85,0.0,0.0,0.0,0.0,22.64,-19.13,-20.4,0.0,-97.11,0.0,0.0,0.0,5091.92
2880,241770,2011,,,,,,,,,,,,,,,,,,,
2881,241770,2012,,,,,,,,,,,,,,,,,,,
2882,241770,2013,,,,,,,,,,,,,,,,,,,
2883,241770,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.17,0.0,0.0,0.0,16534.41
2884,241770,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.49,0.0,0.0,0.0,26173.1
2885,241770,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.93,0.0,0.0,0.0,29670.75
2886,241770,2017,255.9,216.0,490.92,200.87,148.96,52.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79,122.0,5.05,18.83,14453.65
2887,241770,2018,238.3,234.0,429.45,144.2,122.95,75.85,149.87,38.96,654.51,-6.88,8.33,-12.52,45.63,0.0,47.57,112.93,4.08,19.61,13164.23
2888,241770,2019,118.33,229.0,316.38,42.68,35.94,54.71,256.25,34.78,680.45,-50.34,-2.14,-26.33,-27.87,0.0,47.1,31.43,1.12,19.29,13701.61
2889,090370,2011,47.21,608.0,214.03,7.39,1.25,33.69,51.33,0.0,261.58,36.53,-1.3,5.9,-2.98,0.0,47.91,7.82,0.55,51.27,6907.79
2890,090370,2012,-8.39,535.0,227.91,-13.18,-57.86,35.84,55.33,0.0,271.77,-117.78,-12.01,6.49,6.37,0.0,5.03,5.89,0.72,0.0,5094.71
2891,090370,2013,31.45,550.0,200.73,1.95,-23.26,31.1,51.47,0.0,233.21,0.0,2.8,-11.92,-13.22,0.0,-21.68,0.0,0.0,0.0,3248.02
2892,090370,2014,36.46,528.0,182.55,0.66,-2.29,33.18,41.28,0.0,252.77,15.92,-4.0,-9.06,6.71,0.0,-22.32,0.0,0.0,0.0,3279.97
2893,090370,2015,-28.25,466.0,177.36,-54.58,-77.8,32.31,45.29,0.0,220.89,-177.49,-11.74,-2.84,-2.62,0.0,-282.38,0.0,0.0,0.0,1051.52
2894,090370,2016,-66.37,321.0,209.5,-99.88,-124.32,38.87,0.0,0.0,0.0,0.0,-31.12,18.12,20.27,0.0,-427.99,0.0,0.0,0.0,1097.22
2895,090370,2017,-157.09,153.0,177.82,-101.73,-227.38,45.66,0.0,0.0,0.0,0.0,-52.34,-15.12,17.49,0.0,-400.14,0.0,0.0,0.0,464.82
2896,090370,2018,-209.18,41.0,451.78,-292.47,-283.68,86.78,0.0,0.0,0.0,0.0,-73.2,154.07,90.05,0.0,-153.5,0.0,0.0,0.0,1638.29
2897,090370,2019,-331.18,57.0,387.95,-76.94,-451.54,54.3,21.32,5.95,1527.83,0.0,39.02,-14.13,-37.42,0.0,-42.03,0.0,0.0,0.0,940.57
2898,059210,2011,70.35,136.0,185.3,26.2,12.75,37.71,161.66,57.57,382.25,-11.58,19.3,-9.37,-12.75,0.0,23.8,3.0,0.64,14.79,2134.1
2899,059210,2012,74.28,149.0,194.34,25.76,16.0,41.46,163.6,63.63,473.9,5.58,9.56,4.88,9.96,0.0,37.13,2.97,0.61,10.66,2145.3
2900,059210,2013,86.99,161.0,209.22,23.79,17.61,40.7,157.43,59.97,534.27,17.11,8.05,7.66,-1.84,0.0,39.06,2.97,0.55,8.96,2428.77
2901,059210,2014,65.54,181.0,196.0,11.68,6.44,37.05,139.66,53.14,480.67,-24.66,12.42,-6.32,-8.96,0.0,36.69,1.98,0.36,16.1,2388.62
2902,059210,2015,69.4,198.0,204.98,32.15,4.07,38.03,121.51,43.91,396.5,5.89,9.39,4.58,2.66,0.0,21.02,1.99,0.42,26.51,2028.06
2903,059210,2016,66.94,191.0,216.06,27.04,3.35,40.32,0.0,0.0,0.0,-3.54,-3.54,5.41,6.02,0.0,21.51,1.97,0.42,33.72,2007.45
2904,059210,2017,33.7,212.0,208.42,32.07,-18.38,39.24,0.0,0.0,0.0,-49.65,10.99,-3.54,-2.68,100.0,14.88,1.97,0.46,0.0,1752.92
2905,059210,2018,66.68,233.0,201.17,16.6,3.25,42.15,0.0,0.0,0.0,97.85,9.91,-3.48,7.42,100.0,14.21,1.96,0.44,30.79,1832.91
2906,059210,2019,88.87,242.0,217.13,18.3,20.27,51.08,0.0,0.0,0.0,33.29,3.86,7.93,21.18,0.0,21.31,1.95,0.41,4.74,2010.88
2907,058110,2015,119.65,62.0,145.21,-6.98,41.89,53.04,196.02,7.19,349.89,0.0,0.0,0.0,0.0,0.0,18.34,0.0,0.0,0.0,30177.59
2908,058110,2016,52.66,54.0,147.16,-18.54,-24.87,60.01,221.1,8.42,471.17,-55.99,-12.9,1.34,13.15,0.0,5.22,0.0,0.0,0.0,1895.67
2909,058110,2017,51.81,61.0,139.59,-8.13,-21.43,50.62,0.0,0.0,0.0,-1.6,12.96,-5.14,-15.64,0.0,-8.58,0.0,0.0,0.0,1655.11
2910,058110,2018,31.74,58.0,132.96,-24.59,-48.44,53.64,0.0,0.0,0.0,-38.74,-4.92,-4.75,5.96,0.0,-57.89,0.0,0.0,0.0,1135.33
2911,058110,2019,68.28,54.0,179.37,7.15,-18.52,53.99,0.0,0.0,0.0,115.14,-6.9,34.9,0.65,0.0,-81.97,0.0,0.0,0.0,1030.48
2912,096640,2011,123.59,312.0,821.29,46.72,47.78,54.15,261.82,81.0,661.26,-32.98,6.12,-4.08,7.03,0.0,55.01,19.62,1.2,11.28,8025.04
2913,096640,2012,153.25,309.0,1240.36,77.15,44.97,63.35,309.66,129.46,1092.61,24.0,-0.96,51.03,16.99,100.0,55.83,19.7,1.1,12.65,8910.05
2914,096640,2013,66.73,303.0,2621.42,10.53,-53.06,71.36,365.17,119.31,1066.49,-56.45,-1.94,111.34,12.63,100.0,48.82,0.0,0.0,0.0,8075.98
2915,096640,2014,-0.77,221.0,1230.21,-97.09,-124.66,82.61,333.59,64.53,987.28,-101.16,-27.06,-53.07,15.77,100.0,36.95,0.0,0.0,0.0,6512.71
2916,096640,2015,-111.21,183.0,786.04,-67.15,-217.76,73.22,310.76,30.78,842.25,0.0,-17.19,-36.11,-11.37,0.0,5.2,0.0,0.0,0.0,4163.63
2917,096640,2016,79.48,183.0,455.34,5.22,7.33,62.11,272.57,8.48,832.71,0.0,0.0,-42.07,-15.16,0.0,5.6,0.0,0.0,0.0,4707.02
2918,096640,2017,-179.15,125.0,446.73,-221.57,-252.32,73.25,0.0,0.0,0.0,-325.41,-31.69,-1.89,17.93,0.0,-37.94,0.0,0.0,0.0,3205.86
2919,096640,2018,-136.4,61.0,832.56,-213.11,-506.56,122.22,355.13,0.38,1399.1,0.0,-51.2,86.37,66.85,0.0,-151.73,0.0,0.0,0.0,1743.93
2920,096640,2019,-54.22,53.0,1433.81,75.73,-222.02,76.74,0.0,0.0,0.0,0.0,-13.11,72.22,-37.21,0.0,-224.87,0.0,0.0,0.0,1329.63
2921,012690,2011,44.0,162.0,752.66,43.92,32.89,0.0,157.87,29.95,366.26,55.88,6.58,-2.68,0.0,0.0,25.96,7.16,3.31,25.38,1078.0
2922,012690,2012,67.55,176.0,754.52,64.79,53.32,0.0,189.96,62.7,363.41,53.54,8.64,0.25,0.0,0.0,37.86,0.0,0.0,0.0,1334.74
2923,012690,2013,40.49,175.0,742.08,49.25,33.93,0.0,217.09,87.57,397.14,-40.05,-0.57,-1.65,0.0,0.0,44.22,0.0,0.0,0.0,1485.54
2924,012690,2014,123.96,174.0,717.33,48.39,32.68,56.46,210.19,99.54,430.98,206.13,-0.57,-3.33,0.0,0.0,62.25,0.0,0.0,0.0,1641.27
2925,012690,2015,116.42,173.0,722.38,36.07,28.11,56.24,207.19,95.36,454.92,-6.08,-0.57,0.7,-0.39,100.0,65.07,9.68,2.81,37.59,1722.64
2926,012690,2016,127.72,175.0,693.69,43.26,31.08,60.99,0.0,0.0,0.0,9.71,1.16,-3.97,8.46,100.0,66.64,14.52,4.0,50.42,1796.07
2927,012690,2017,118.15,177.0,663.05,27.97,23.3,61.38,204.6,100.31,466.8,-7.49,1.14,-4.42,0.63,100.0,66.91,19.36,5.22,88.66,1809.05
2928,012690,2018,83.9,177.0,638.6,-14.1,-10.35,64.55,0.0,0.0,0.0,-28.99,0.0,-3.69,5.16,100.0,63.53,9.68,2.83,0.0,1709.6
2929,012690,2019,113.24,185.0,637.59,14.99,13.14,63.92,0.0,0.0,0.0,34.97,4.52,-0.16,-0.98,100.0,63.58,9.68,2.81,75.2,1718.59
2930,005360,2011,108.88,182.0,1111.06,36.0,1.76,49.09,99.58,3.77,953.75,75.8,-10.34,2.64,-19.02,0.0,34.33,5.0,1.2,215.22,3921.46
2931,005360,2012,103.4,167.0,1106.87,34.69,2.87,51.46,133.34,3.33,1017.22,-5.03,-8.24,-0.38,4.82,0.0,35.77,5.0,1.25,144.91,3728.78
2932,005360,2013,53.79,136.0,953.02,-23.94,-54.62,63.72,164.89,7.92,1072.15,-47.98,-18.56,-13.9,23.83,0.0,24.69,5.0,1.46,0.0,3199.29
2933,005360,2014,114.51,131.0,828.41,32.92,1.52,60.48,156.48,18.69,1050.14,112.88,-3.68,-13.08,-5.08,0.0,23.75,5.0,1.47,348.58,3176.6
2934,005360,2015,107.41,141.0,701.9,31.41,6.81,57.41,194.42,11.08,934.36,-6.2,7.63,-15.27,-5.06,0.0,19.2,6.0,1.91,118.04,3344.8
2935,005360,2016,95.2,168.0,597.35,27.23,8.93,52.94,0.0,0.0,0.0,-11.37,19.15,-14.9,-7.79,0.0,19.83,6.91,2.22,87.13,2940.62
2936,005360,2017,85.18,183.0,563.98,18.63,1.95,52.98,0.0,0.0,0.0,-10.52,8.93,-5.59,0.06,0.0,18.49,6.87,2.27,363.77,2823.41
2937,005360,2018,84.51,188.0,536.44,18.54,-3.77,53.09,0.0,0.0,0.0,-0.79,2.73,-4.88,0.21,0.0,15.33,6.76,2.36,0.0,2696.78
2938,005360,2019,80.1,189.0,515.0,11.98,-3.81,53.44,0.0,0.0,0.0,-5.22,0.53,-4.0,0.67,0.0,11.17,7.0,2.39,0.0,2739.72
2939,149940,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.44,0.0,0.0,0.0,2717.91
2940,149940,2012,55.55,110.0,339.59,10.08,10.07,34.38,25.77,24.72,220.38,0.0,0.0,0.0,0.0,0.0,49.45,0.0,0.0,0.0,3817.16
2941,149940,2013,56.71,101.0,336.52,9.09,7.08,40.68,28.21,26.48,240.5,2.09,-8.18,-0.91,18.3,0.0,51.32,0.0,0.0,0.0,1941.68
2942,149940,2014,-14.31,101.0,190.79,-68.76,-63.51,39.14,26.68,24.94,266.88,-125.24,0.0,-43.3,-3.79,0.0,27.27,0.0,0.0,0.0,1329.59
2943,149940,2015,22.02,105.0,211.58,-33.23,-29.96,35.25,24.0,22.56,276.1,0.0,3.96,10.9,-9.94,0.0,13.55,0.0,0.0,0.0,1141.76
2944,149940,2016,78.03,128.0,367.62,23.27,-2.76,37.5,18.87,17.88,840.53,254.35,21.9,73.75,6.38,0.0,4.47,0.0,0.0,0.0,2744.52
2945,149940,2017,-113.69,126.0,237.47,-171.89,-296.42,44.45,21.55,19.79,1513.09,-245.69,-1.56,-35.4,18.53,0.0,-67.27,0.0,0.0,0.0,2624.59
2946,149940,2018,-56.35,42.0,463.1,-293.42,-430.74,98.13,0.0,0.0,0.0,0.0,-66.67,95.02,120.77,0.0,-617.96,0.0,0.0,0.0,580.91
2947,149940,2019,-3720.02,3.0,874.94,-2117.08,-4774.33,252.25,0.0,0.0,0.0,0.0,-92.86,88.93,157.07,0.0,0.0,0.0,0.0,0.0,0.0
2948,080420,2011,149.49,255.0,274.59,71.53,70.31,57.9,134.91,62.56,398.56,42.53,7.14,23.01,15.59,0.0,82.74,17.56,1.83,7.3,4583.49
2949,080420,2012,124.26,342.0,209.32,54.8,42.4,50.87,106.56,51.03,310.96,-16.88,34.12,-23.77,-12.14,100.0,86.43,21.75,1.95,11.18,5439.33
2950,080420,2013,127.13,406.0,234.02,52.42,46.0,49.51,107.86,60.1,284.64,2.31,18.71,11.8,-2.69,100.0,85.58,24.13,1.75,9.63,6711.1
2951,080420,2014,121.75,466.0,230.73,44.85,36.62,49.82,108.11,61.1,276.01,-4.23,14.78,-1.4,0.64,100.0,95.08,30.07,2.08,13.14,7033.54
2952,080420,2015,104.03,477.0,187.12,24.96,23.93,43.21,98.82,52.88,260.21,-14.56,2.36,-18.9,-13.28,100.0,98.06,14.64,0.96,9.56,7503.41
2953,080420,2016,112.67,620.0,193.76,35.68,34.64,40.68,0.0,0.0,0.0,8.31,29.98,3.55,-5.84,0.0,49.11,0.0,0.0,0.0,9423.45
2954,080420,2017,171.14,649.0,256.67,62.44,57.49,49.03,0.0,0.0,0.0,51.88,4.68,32.47,20.52,0.0,56.29,0.0,0.0,0.0,7067.93
2955,080420,2018,138.41,689.0,202.7,40.21,35.59,47.07,0.0,0.0,0.0,-19.12,6.16,-21.03,-4.01,0.0,53.72,0.0,0.0,0.0,8542.89
2956,080420,2019,126.39,630.0,228.41,38.05,7.97,44.87,488.25,53.32,1197.63,-8.68,-8.56,12.68,-4.67,0.0,54.88,0.0,0.0,0.0,4298.38
2957,080160,2011,17.03,941.0,128.64,17.03,14.09,0.0,1.14,0.0,137.12,-11.57,3.63,-0.24,0.0,0.0,63.28,95.71,5.65,30.32,7922.71
2958,080160,2012,68.12,930.0,142.78,22.74,18.56,39.91,10.27,0.01,154.12,300.02,-1.17,11.0,0.0,0.0,70.6,86.73,6.67,31.66,6021.17
2959,080160,2013,69.27,985.0,145.09,20.01,18.09,41.32,9.61,0.38,149.74,1.69,5.91,1.62,3.52,0.0,76.38,95.11,6.65,33.63,6614.17
2960,080160,2014,67.68,1055.0,147.13,20.03,16.22,41.06,10.68,0.28,165.72,-2.3,7.11,1.41,-0.64,0.0,77.67,97.24,6.07,35.8,7457.91
2961,080160,2015,60.92,1184.0,153.92,18.85,10.86,41.83,9.76,0.18,142.25,-9.98,12.23,4.62,1.87,0.0,83.37,73.14,4.54,35.84,7598.92
2962,080160,2016,71.99,1221.0,168.58,20.88,15.88,45.91,9.22,0.11,162.94,18.16,3.13,9.52,9.77,0.0,91.28,109.72,6.38,35.65,7992.19
2963,080160,2017,79.54,1251.0,199.33,26.32,18.53,50.74,9.0,0.08,203.8,10.49,2.46,18.24,10.52,0.0,81.88,86.64,5.86,35.33,6942.39
2964,080160,2018,68.44,1237.0,251.3,17.17,13.96,51.75,0.95,0.0,208.19,-13.96,-1.12,26.08,1.99,0.0,86.65,66.38,4.38,36.32,7234.31
2965,080160,2019,63.46,1158.0,209.26,4.62,3.55,56.96,3.1,0.0,226.77,-7.28,-6.39,-16.73,10.08,0.0,89.03,22.46,1.56,51.62,7090.92
2966,110310,2011,-93.36,115.0,168.49,-174.16,-199.28,42.48,467.7,228.5,610.44,-180.5,6.48,-75.59,-31.03,0.0,-9.93,0.0,0.0,0.0,2819.01
2967,110310,2012,-83.37,135.0,275.49,-134.1,-157.64,31.8,441.45,196.57,655.94,0.0,17.39,63.51,-25.14,0.0,-107.39,0.0,0.0,0.0,1581.47
2968,110310,2013,-1215.1,24.0,1625.38,-937.33,-1215.1,0.0,2524.03,0.0,2766.92,0.0,-82.22,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2969,101330,2011,44.69,241.0,285.31,6.07,4.49,29.26,104.78,33.68,423.8,-13.8,0.0,-25.36,-8.26,0.0,65.31,0.0,0.0,0.0,7175.92
2970,101330,2012,61.9,223.0,422.96,22.43,13.87,31.33,106.57,32.82,403.04,38.52,-7.47,48.25,7.06,0.0,66.87,0.0,0.0,0.0,7591.83
2971,101330,2013,95.58,241.0,566.63,49.94,54.81,35.56,99.11,29.44,468.01,54.42,8.07,33.97,13.48,0.0,72.21,40.0,2.2,6.81,8763.62
2972,101330,2014,141.99,171.0,701.2,110.77,66.19,42.87,133.88,34.58,630.07,48.55,-29.05,23.75,20.56,0.0,74.55,19.92,1.17,9.5,8271.02
2973,101330,2015,81.87,230.0,315.71,32.76,38.75,30.31,88.59,17.81,470.73,-42.34,34.5,-54.98,-29.29,0.0,76.47,0.0,0.0,0.0,6333.11
2974,101330,2016,154.95,112.0,445.18,52.99,69.44,63.15,0.0,0.0,0.0,89.27,-51.3,41.01,108.36,0.0,78.18,39.88,2.88,39.88,6648.38
2975,101330,2017,129.51,136.0,411.06,66.46,56.98,41.95,0.0,0.0,0.0,-16.42,21.43,-7.66,-33.57,0.0,79.36,19.84,1.78,25.59,5422.26
2976,101330,2018,167.01,114.0,257.95,75.16,100.71,38.31,0.0,0.0,0.0,28.95,-16.18,-37.25,-8.67,0.0,81.11,19.79,1.97,20.65,4886.81
2977,101330,2019,371.24,44.0,637.4,224.3,427.58,93.71,0.0,0.0,0.0,122.28,-61.4,147.11,144.59,0.0,83.16,0.0,0.0,0.0,5658.57
2978,012860,2011,64.96,1047.0,386.29,2.52,3.31,48.91,85.69,31.38,294.04,-13.27,25.39,1.94,-10.22,0.0,17.99,9.93,1.32,38.69,3230.33
2979,012860,2012,59.3,1055.0,434.75,-10.4,-10.16,53.25,92.29,37.41,298.71,-8.72,0.76,12.55,8.85,100.0,1.05,5.96,0.92,0.0,2618.52
2980,012860,2013,71.65,1157.0,436.73,-1.07,3.38,53.4,87.43,37.69,295.71,20.84,9.67,0.46,0.29,0.0,3.45,5.96,0.89,20.54,2598.97
2981,012860,2014,77.37,1215.0,442.85,1.02,4.38,59.56,90.9,40.88,289.15,7.99,5.01,1.4,11.53,0.0,7.91,9.93,1.41,25.17,2513.88
2982,012860,2015,87.83,1208.0,466.76,1.31,9.59,62.94,119.29,48.36,348.49,13.52,-0.58,5.4,5.68,0.0,11.7,9.93,1.27,11.56,2714.92
2983,012860,2016,86.84,1354.0,424.13,3.91,9.62,60.78,0.0,0.0,0.0,-1.13,12.09,-9.13,-3.43,0.0,10.72,9.93,1.0,10.29,3261.2
2984,012860,2017,62.24,1370.0,426.97,-4.71,-21.73,67.65,0.0,0.0,0.0,-28.33,1.18,0.67,11.3,100.0,0.9,5.96,0.79,0.0,3070.25
2985,012860,2018,94.44,1312.0,462.2,3.33,-1.82,70.77,0.0,0.0,0.0,51.72,-4.23,8.25,4.6,100.0,0.91,3.97,0.5,0.0,3347.59
2986,012860,2019,98.9,1202.0,512.62,5.77,-7.01,75.79,0.0,0.0,0.0,4.73,-8.38,10.91,7.09,100.0,0.01,0.0,0.0,0.0,4711.24
2987,348030,2016,,,,,,,,,,,,,,,,,,,
2988,348030,2017,,,,,,,,,,,,,,,,,,,
2989,348030,2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,117477.52
2990,348030,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.75,0.0,0.0,0.0,167965.0
2991,250060,2016,,,,,,,,,,,,,,,,,,,
2992,250060,2017,-135.83,24.0,99.56,-68.56,-113.71,0.0,8.72,1.23,751.44,0.0,0.0,0.0,0.0,0.0,-0.97,0.0,0.0,0.0,603.82
2993,250060,2018,86.86,24.0,104.03,-57.4,-10.62,72.88,0.0,0.0,0.0,0.0,0.0,4.48,0.0,0.0,-3.61,0.0,0.0,0.0,787.06
2994,250060,2019,60.17,28.0,72.51,-53.67,-10.98,58.49,0.0,0.0,0.0,-30.73,16.67,-30.3,-19.75,0.0,-4.9,0.0,0.0,0.0,740.68
2995,288980,2018,,,,,,,,,,,,,,,,,,,
2996,288980,2019,,,,,,,,,,,,,,,,,,,
2997,033200,2011,101.52,125.0,1026.68,44.13,45.74,44.66,154.02,0.0,947.02,-49.89,19.05,-24.79,-23.72,100.0,87.38,9.15,0.66,11.53,7199.19
2998,033200,2012,38.06,127.0,792.01,-23.79,-18.08,57.75,150.79,0.0,1073.56,-62.51,1.6,-22.86,29.3,0.0,68.72,0.0,0.0,0.0,8640.53
2999,033200,2013,24.9,132.0,713.5,-36.83,-26.71,55.84,142.03,0.0,1032.32,-34.56,3.94,-9.91,-3.31,0.0,67.62,0.0,0.0,0.0,8226.27
3000,033200,2014,-19.23,119.0,682.44,-51.14,-64.7,59.55,151.59,0.0,1029.75,-177.21,-9.85,-4.35,6.65,0.0,65.31,0.0,0.0,0.0,7748.91
3001,033200,2015,-49.81,101.0,646.06,26.31,-97.94,73.23,174.38,0.0,1132.56,0.0,-15.13,-5.33,22.97,0.0,61.09,0.0,0.0,0.0,7057.83
3002,033200,2016,107.6,99.0,564.78,1.2,30.66,66.01,0.0,0.0,0.0,0.0,-1.98,-12.58,-9.85,100.0,65.51,0.0,0.0,0.0,7253.95
3003,333050,2019,,,,,,,,,,,,,,,,,,,
3004,009680,2011,138.1,274.0,867.66,73.93,93.34,49.55,114.88,49.78,1365.35,-25.64,3.01,-15.02,-0.56,0.0,12.94,34.26,1.75,22.11,9631.88
3005,009680,2012,145.37,267.0,872.6,73.34,90.8,50.91,121.79,57.71,1453.24,5.26,-2.55,0.57,2.76,100.0,7.05,34.46,1.66,23.45,10209.38
3006,009680,2013,122.23,292.0,691.83,47.8,60.06,51.78,125.68,67.6,1354.95,-15.91,9.36,-20.72,1.71,100.0,5.32,34.5,1.6,32.45,10575.74
3007,009680,2014,72.11,442.0,460.12,16.57,28.78,40.73,108.13,54.8,952.97,-41.01,51.37,-33.49,-21.35,0.0,3.73,34.64,1.51,44.92,11262.43
3008,009680,2015,91.99,411.0,464.34,13.01,29.14,56.62,118.86,77.4,1032.0,27.58,-7.01,0.92,39.03,0.0,3.78,38.79,1.66,53.44,11445.26
3009,009680,2016,141.29,331.0,550.18,2.28,50.31,63.73,272.89,105.78,1296.96,53.59,-19.46,18.49,12.55,0.0,4.91,34.07,1.43,33.77,11688.84
3010,009680,2017,140.06,286.0,704.03,39.3,48.01,63.36,297.47,109.26,1502.48,-0.87,-13.6,27.96,-0.58,0.0,3.92,47.12,1.96,56.63,11796.78
3011,009680,2018,123.38,285.0,659.44,26.62,34.82,64.18,0.0,0.0,0.0,-11.91,-0.35,-6.33,1.28,0.0,2.32,40.15,1.67,66.75,11820.52
3012,009680,2019,105.8,278.0,727.61,40.2,34.56,69.26,0.0,0.0,0.0,-14.25,-2.46,10.34,7.92,0.0,3.89,40.01,1.63,68.72,12090.47
3013,006920,2011,46.54,68.0,415.21,6.38,3.17,35.62,52.07,7.67,334.79,-1.25,7.94,6.43,6.31,0.0,-4.27,0.0,0.0,0.0,790.69
3014,006920,2012,58.26,70.0,420.58,3.94,5.61,47.49,63.53,5.89,285.0,25.2,2.94,1.29,33.3,0.0,-0.66,0.0,0.0,0.0,820.37
3015,006920,2013,70.07,70.0,427.12,13.15,11.22,47.66,74.59,7.48,312.26,20.27,0.0,1.55,0.36,0.0,7.34,0.0,0.0,0.0,894.56
3016,006920,2014,71.12,74.0,483.32,12.11,11.67,50.6,73.42,7.05,343.12,1.5,5.71,13.16,6.18,0.0,13.09,0.0,0.0,0.0,956.07
3017,006920,2015,72.63,74.0,536.69,7.51,5.23,55.4,94.99,9.92,361.62,2.12,0.0,11.04,9.47,0.0,13.94,0.0,0.0,0.0,965.95
3018,006920,2016,67.76,81.0,513.13,6.08,2.52,51.42,0.0,0.0,0.0,-6.71,9.46,-4.39,-7.17,0.0,15.56,0.0,0.0,0.0,993.56
3019,006920,2017,70.83,75.0,513.04,2.01,4.65,54.04,0.0,0.0,0.0,4.53,-7.41,-0.02,5.09,0.0,17.76,0.0,0.0,0.0,1025.45
3020,006920,2018,85.24,74.0,532.97,1.99,26.57,52.63,0.0,0.0,0.0,20.35,-1.33,3.88,-2.61,0.0,30.34,0.0,0.0,0.0,1217.24
3021,006920,2019,79.7,71.0,521.8,9.47,9.21,59.81,0.0,0.0,0.0,-6.49,-4.05,-2.1,13.64,0.0,33.58,0.0,0.0,0.0,1277.88
3022,033920,2011,106.06,520.0,376.31,106.06,80.35,0.0,194.18,41.4,623.36,-46.73,154.9,-51.82,0.0,0.0,88.24,25.54,0.58,3.02,8687.58
3023,033920,2012,222.62,343.0,615.98,136.3,104.87,40.74,338.86,66.56,1098.04,109.91,-34.04,63.69,0.0,0.0,80.36,26.31,0.47,3.67,11025.92
3024,033920,2013,314.4,358.0,654.01,167.54,152.85,45.65,470.6,146.19,1230.06,41.22,4.37,6.18,12.06,0.0,83.8,1.85,0.03,0.0,12800.9
3025,033920,2014,314.33,464.0,614.73,175.67,173.6,35.49,358.2,106.08,1142.26,-0.02,29.61,-6.01,-22.26,0.0,90.09,2.18,0.03,0.0,14951.37
3026,033920,2015,170.87,534.0,521.18,123.89,55.0,36.92,364.8,106.38,1036.04,-45.64,15.09,-15.22,4.02,0.0,92.64,123.93,1.61,23.44,15150.89
3027,033920,2016,180.8,740.0,343.48,70.12,82.41,30.96,0.0,0.0,0.0,5.81,38.58,-34.1,-16.14,0.0,93.35,171.85,2.01,16.06,16762.55
3028,033920,2017,198.34,649.0,356.43,44.48,79.62,34.74,0.0,0.0,0.0,9.71,-12.3,3.77,12.21,0.0,93.24,173.08,1.85,19.09,18363.69
3029,033920,2018,42.05,633.0,280.48,-14.32,-30.21,36.17,0.0,0.0,0.0,-78.8,-2.47,-21.31,4.12,0.0,92.99,173.08,1.94,0.0,17439.67
3030,033920,2019,133.84,630.0,241.01,-19.54,38.81,37.4,235.24,37.44,991.17,218.31,-0.47,-14.07,3.41,0.0,94.27,0.0,0.0,0.0,18088.04
3031,028040,2011,18.22,215.0,132.3,-19.79,-28.33,31.08,172.12,39.7,275.52,-66.73,19.44,-27.23,-11.7,0.0,-32.76,0.0,0.0,0.0,2832.61
3032,028040,2012,-60.26,110.0,191.31,-60.38,-142.11,49.49,341.49,66.37,416.78,-430.79,-48.84,44.6,59.27,0.0,-329.81,0.0,0.0,0.0,806.15
3033,028040,2013,14.61,73.0,154.29,-75.19,-74.57,51.44,510.02,86.21,621.6,0.0,-33.64,-19.35,3.93,0.0,-190.09,0.0,0.0,0.0,1404.97
3034,028040,2014,-93.03,61.0,126.11,-82.84,-179.93,42.84,524.18,78.82,648.91,-736.85,-16.44,-18.26,-16.72,0.0,-375.87,0.0,0.0,0.0,495.02
3035,028040,2015,39.57,45.0,322.57,11.41,-95.17,42.09,610.29,77.67,974.38,0.0,-26.23,155.78,-1.76,0.0,-385.09,0.0,0.0,0.0,334.03
3036,028040,2016,55.35,28.0,589.62,72.52,-260.41,35.23,0.0,0.0,0.0,39.9,-37.78,82.79,-16.28,0.0,-328.03,0.0,0.0,0.0,972.61
3037,028040,2017,-182.09,19.0,964.18,-208.56,-350.79,74.45,0.0,0.0,0.0,-428.96,-32.14,63.53,111.3,0.0,-322.75,0.0,0.0,0.0,669.56
